Summe;M;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74
0;0,00;35;35;35;35;35;35;35;35;35;37;37;37;37;37;37;37;37;37;37;39;39;39;39;39;39;39;39;39;39;38;38;38;38;38;38;38;38;38;38;37;37;37;37;37;37;37;37;37;37;36;36;36;36;36;36;36;36;36;36
1;0,11;41;41;41;41;41;41;41;41;41;43;43;43;43;43;43;43;43;43;43;46;46;46;46;46;46;46;46;46;46;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;44;44;44;44;44;44;44;44;44;44
2;0,22;44;44;44;44;44;44;44;44;44;47;47;47;47;47;47;47;47;47;47;50;50;50;50;50;50;50;50;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;50;50;50;50;50;50;50;50;50;50
3;0,33;46;46;46;46;46;46;46;46;46;50;50;50;50;50;50;50;50;50;50;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
4;0,44;49;49;49;49;49;49;49;49;49;52;52;52;52;52;52;52;52;52;52;54;54;54;54;54;54;54;54;54;54;55;55;55;55;55;55;55;55;55;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
5;0,56;51;51;51;51;51;51;51;51;51;53;53;53;53;53;53;53;53;53;53;56;56;56;56;56;56;56;56;56;56;57;57;57;57;57;57;57;57;57;57;58;58;58;58;58;58;58;58;58;58;59;59;59;59;59;59;59;59;59;59
6;0,67;53;53;53;53;53;53;53;53;53;56;56;56;56;56;56;56;56;56;56;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;60;60;60;60;60;60;60;60;60;60;61;61;61;61;61;61;61;61;61;61
7;0,78;56;56;56;56;56;56;56;56;56;59;59;59;59;59;59;59;59;59;59;60;60;60;60;60;60;60;60;60;60;59;59;59;59;59;59;59;59;59;59;62;62;62;62;62;62;62;62;62;62;63;63;63;63;63;63;63;63;63;63
8;0,89;57;57;57;57;57;57;57;57;57;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;60;60;60;60;60;60;60;60;60;60;64;64;64;64;64;64;64;64;64;64;65;65;65;65;65;65;65;65;65;65
9;1,00;58;58;58;58;58;58;58;58;58;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;61;61;61;61;61;61;61;61;61;61;65;65;65;65;65;65;65;65;65;65;67;67;67;67;67;67;67;67;67;67
10;1,11;58;58;58;58;58;58;58;58;58;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;62;62;62;62;62;62;62;62;62;62;66;66;66;66;66;66;66;66;66;66;68;68;68;68;68;68;68;68;68;68
11;1,22;59;59;59;59;59;59;59;59;59;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;63;63;63;63;63;63;63;63;63;63;68;68;68;68;68;68;68;68;68;68;69;69;69;69;69;69;69;69;69;69
12;1,33;59;59;59;59;59;59;59;59;59;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;64;64;64;64;64;64;64;64;64;64;69;69;69;69;69;69;69;69;69;69;70;70;70;70;70;70;70;70;70;70
13;1,44;59;59;59;59;59;59;59;59;59;66;66;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;64;64;64;64;64;64;64;64;64;64;70;70;70;70;70;70;70;70;70;70;71;71;71;71;71;71;71;71;71;71
14;1,56;60;60;60;60;60;60;60;60;60;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;65;65;65;65;65;65;65;65;65;65;71;71;71;71;71;71;71;71;71;71;72;72;72;72;72;72;72;72;72;72
15;1,67;61;61;61;61;61;61;61;61;61;68;68;68;68;68;68;68;68;68;68;70;70;70;70;70;70;70;70;70;70;66;66;66;66;66;66;66;66;66;66;71;71;71;71;71;71;71;71;71;71;73;73;73;73;73;73;73;73;73;73
16;1,78;61;61;61;61;61;61;61;61;61;69;69;69;69;69;69;69;69;69;69;71;71;71;71;71;71;71;71;71;71;67;67;67;67;67;67;67;67;67;67;72;72;72;72;72;72;72;72;72;72;75;75;75;75;75;75;75;75;75;75
17;1,89;61;61;61;61;61;61;61;61;61;70;70;70;70;70;70;70;70;70;70;71;71;71;71;71;71;71;71;71;71;67;67;67;67;67;67;67;67;67;67;73;73;73;73;73;73;73;73;73;73;76;76;76;76;76;76;76;76;76;76
18;2,00;62;62;62;62;62;62;62;62;62;71;71;71;71;71;71;71;71;71;71;72;72;72;72;72;72;72;72;72;72;68;68;68;68;68;68;68;68;68;68;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76
19;2,11;63;63;63;63;63;63;63;63;63;71;71;71;71;71;71;71;71;71;71;73;73;73;73;73;73;73;73;73;73;69;69;69;69;69;69;69;69;69;69;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
20;2,22;64;64;64;64;64;64;64;64;64;71;71;71;71;71;71;71;71;71;71;74;74;74;74;74;74;74;74;74;74;69;69;69;69;69;69;69;69;69;69;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
21;2,33;65;65;65;65;65;65;65;65;65;71;71;71;71;71;71;71;71;71;71;75;75;75;75;75;75;75;75;75;75;72;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
22;2,44;66;66;66;66;66;66;66;66;66;71;71;71;71;71;71;71;71;71;71;75;75;75;75;75;75;75;75;75;75;73;73;73;73;73;73;73;73;73;73;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
23;2,56;67;67;67;67;67;67;67;67;67;72;72;72;72;72;72;72;72;72;72;75;75;75;75;75;75;75;75;75;75;73;73;73;73;73;73;73;73;73;73;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
24;2,67;68;68;68;68;68;68;68;68;68;74;74;74;74;74;74;74;74;74;74;78;78;78;78;78;78;78;78;78;78;73;73;73;73;73;73;73;73;73;73;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
25;2,78;68;68;68;68;68;68;68;68;68;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;77;77;77;77;77;77;77;77;77;77;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
26;2,89;68;68;68;68;68;68;68;68;68;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
27;3,00;69;69;69;69;69;69;69;69;69;76;76;76;76;76;76;76;76;76;76;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
28;3,11;69;69;69;69;69;69;69;69;69;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
29;3,22;71;71;71;71;71;71;71;71;71;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
30;3,33;75;75;75;75;75;75;75;75;75;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76
31;3,44;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;78;78;78;78;78;78;78;78;78;78
32;3,56;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
33;3,67;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
34;3,78;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
35;3,89;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
36;4,00;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
