Summe;M;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74
21;1.62;64;64;64;64;64;64;64;64;64;68;68;68;68;68;68;68;68;68;68;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;66;66;66;69;69;69;69;69;69;69;69;69;69
22;1.69;64;64;64;64;64;64;64;64;64;68;68;68;68;68;68;68;68;68;68;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;70;70;70;70;70;70;70;70;70;70
23;1.77;65;65;65;65;65;65;65;65;65;68;68;68;68;68;68;68;68;68;68;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;71;71;71;71;71;71;71;71;71;71
24;1.85;66;66;66;66;66;66;66;66;66;69;69;69;69;69;69;69;69;69;69;68;68;68;68;68;68;68;68;68;68;67;67;67;67;67;67;67;67;67;67;68;68;68;68;68;68;68;68;68;68;72;72;72;72;72;72;72;72;72;72
25;1.92;66;66;66;66;66;66;66;66;66;70;70;70;70;70;70;70;70;70;70;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;69;69;69;69;69;69;69;69;69;69;75;75;75;75;75;75;75;75;75;75
26;2.00;66;66;66;66;66;66;66;66;66;70;70;70;70;70;70;70;70;70;70;68;68;68;68;68;68;68;68;68;68;71;71;71;71;71;71;71;71;71;71;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
27;2.08;66;66;66;66;66;66;66;66;66;71;71;71;71;71;71;71;71;71;71;68;68;68;68;68;68;68;68;68;68;71;71;71;71;71;71;71;71;71;71;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
28;2.15;67;67;67;67;67;67;67;67;67;73;73;73;73;73;73;73;73;73;73;69;69;69;69;69;69;69;69;69;69;72;72;72;72;72;72;72;72;72;72;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
29;2.23;67;67;67;67;67;67;67;67;67;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
30;2.31;67;67;67;67;67;67;67;67;67;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
31;2.39;67;67;67;67;67;67;67;67;67;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
32;2.46;68;68;68;68;68;68;68;68;68;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;74;74;74;74;74;74;74;74;74;74;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
33;2.54;69;69;69;69;69;69;69;69;69;73;73;73;73;73;73;73;73;73;73;70;70;70;70;70;70;70;70;70;70;75;75;75;75;75;75;75;75;75;75;70;70;70;70;70;70;70;70;70;70;76;76;76;76;76;76;76;76;76;76
34;2.62;69;69;69;69;69;69;69;69;69;75;75;75;75;75;75;75;75;75;75;70;70;70;70;70;70;70;70;70;70;75;75;75;75;75;75;75;75;75;75;71;71;71;71;71;71;71;71;71;71;76;76;76;76;76;76;76;76;76;76
35;2.69;70;70;70;70;70;70;70;70;70;80;80;80;80;80;80;80;80;80;80;71;71;71;71;71;71;71;71;71;71;78;78;78;78;78;78;78;78;78;78;71;71;71;71;71;71;71;71;71;71;76;76;76;76;76;76;76;76;76;76
36;2.77;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;72;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;72;72;72;72;72;72;72;72;72;72;79;79;79;79;79;79;79;79;79;79
37;2.85;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;72;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80
38;2.92;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;73;73;73;73;73;73;73;73;73;73;80;80;80;80;80;80;80;80;80;80
39;3.00;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80
40;3.08;72;72;72;72;72;72;72;72;72;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80
41;3.15;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80
42;3.23;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;76;76;76;76;76;76;76;76;76;76;80;80;80;80;80;80;80;80;80;80;74;74;74;74;74;74;74;74;74;74;80;80;80;80;80;80;80;80;80;80
43;3.31;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;75;75;75;75;75;75;75;75;75;75;80;80;80;80;80;80;80;80;80;80
44;3.39;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;79;79;79;79;79;79;79;79;79;79;80;80;80;80;80;80;80;80;80;80
45;3.46;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
46;3.54;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
47;3.62;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
48;3.69;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
49;3.77;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
50;3.85;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
51;3.92;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
52;4.00;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
